@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
224,67468,385,67507,491,0.992779,0.994326,0.499856,0.994326,0.500144,0.665273,0.993552,1.000779,0.186667
225,67466,387,67504,494,0.992735,0.994296,0.499859,0.994296,0.500141,0.66527,0.993515,1.000787,0.186667
226,67465,388,67502,496,0.992706,0.994282,0.499863,0.994282,0.500137,0.66527,0.993493,1.000794,0.187059
227,67465,388,67501,497,0.992691,0.994282,0.499867,0.994282,0.500133,0.665273,0.993486,1.000801,0.187273
228,67465,388,67500,498,0.992676,0.994282,0.49987,0.994282,0.50013,0.665276,0.993478,1.000809,0.187333
229,67465,388,67499,499,0.992662,0.994282,0.499874,0.994282,0.500126,0.66528,0.993471,1.000816,0.1875
230,67465,388,67497,501,0.992632,0.994282,0.499881,0.994282,0.500119,0.665286,0.993456,1.000831,0.187692
231,67463,390,67496,502,0.992617,0.994252,0.499878,0.994252,0.500122,0.665276,0.993434,1.000824,0.187857
232,67463,390,67495,503,0.992603,0.994252,0.499881,0.994252,0.500119,0.665279,0.993427,1.000831,0.188
233,67462,391,67495,503,0.992603,0.994238,0.499878,0.994238,0.500122,0.665273,0.993419,1.000824,0.188276
234,67462,391,67494,504,0.992588,0.994238,0.499881,0.994238,0.500119,0.665276,0.993412,1.000831,0.188333
235,67462,391,67493,505,0.992573,0.994238,0.499885,0.994238,0.500115,0.665279,0.993405,1.000839,0.188529
236,67461,392,67493,505,0.992573,0.994223,0.499881,0.994223,0.500119,0.665273,0.993397,1.000831,0.188889
237,67461,392,67492,506,0.992559,0.994223,0.499885,0.994223,0.500115,0.665276,0.99339,1.000839,0.189333
238,67460,393,67492,506,0.992559,0.994208,0.499881,0.994208,0.500119,0.66527,0.993382,1.000831,0.189435
239,67459,394,67492,506,0.992559,0.994193,0.499878,0.994193,0.500122,0.665263,0.993375,1.000824,0.189496
240,67459,394,67491,507,0.992544,0.994193,0.499881,0.994193,0.500119,0.665266,0.993368,1.000831,0.189524
241,67459,394,67490,508,0.992529,0.994193,0.499885,0.994193,0.500115,0.66527,0.99336,1.000839,0.19
242,67449,404,67484,514,0.992441,0.994046,0.49987,0.994046,0.50013,0.665223,0.993243,1.000809,0.19021
243,67449,404,67483,515,0.992426,0.994046,0.499874,0.994046,0.500126,0.665227,0.993235,1.000816,0.190476
244,67449,404,67482,516,0.992412,0.994046,0.499878,0.994046,0.500122,0.66523,0.993228,1.000824,0.190588
245,67448,405,67482,516,0.992412,0.994031,0.499874,0.994031,0.500126,0.665223,0.993221,1.000816,0.190656
246,67448,405,67481,517,0.992397,0.994031,0.499878,0.994031,0.500122,0.665227,0.993213,1.000824,0.190667
247,67447,406,67481,517,0.992397,0.994016,0.499874,0.994016,0.500126,0.66522,0.993206,1.000816,0.190909
248,67447,406,67480,518,0.992382,0.994016,0.499878,0.994016,0.500122,0.665223,0.993198,1.000824,0.191111
249,67447,406,67479,519,0.992367,0.994016,0.499881,0.994016,0.500119,0.665227,0.993191,1.000831,0.191282
250,67446,407,67479,519,0.992367,0.994002,0.499878,0.994002,0.500122,0.66522,0.993184,1.000824,0.191333
251,67446,407,67478,520,0.992353,0.994002,0.499881,0.994002,0.500119,0.665223,0.993176,1.000831,0.191579
252,67446,407,67477,521,0.992338,0.994002,0.499885,0.994002,0.500115,0.665227,0.993169,1.000838,0.192
253,67444,409,67475,523,0.992309,0.993972,0.499885,0.993972,0.500115,0.66522,0.99314,1.000838,0.19206
254,67444,409,67474,524,0.992294,0.993972,0.499889,0.993972,0.500111,0.665223,0.993132,1.000846,0.192258
255,67444,409,67473,525,0.992279,0.993972,0.499893,0.993972,0.500107,0.665227,0.993125,1.000853,0.192432
256,67443,410,67473,525,0.992279,0.993958,0.499889,0.993958,0.500111,0.66522,0.993117,1.000846,0.1925
257,67443,410,67472,526,0.992264,0.993958,0.499893,0.993958,0.500107,0.665223,0.99311,1.000853,0.192543
258,67442,411,67472,526,0.992264,0.993943,0.499889,0.993943,0.500111,0.665217,0.993103,1.000846,0.193333
259,67441,412,67471,527,0.99225,0.993928,0.499889,0.993928,0.500111,0.665213,0.993088,1.000846,0.193333
260,67439,414,67470,528,0.992235,0.993899,0.499885,0.993899,0.500115,0.665204,0.993066,1.000838,0.193846
261,67438,415,67470,528,0.992235,0.993884,0.499881,0.993884,0.500119,0.665197,0.993059,1.000831,0.19408
262,67438,415,67469,529,0.99222,0.993884,0.499885,0.993884,0.500115,0.6652,0.993051,1.000838,0.194333
263,67438,415,67468,530,0.992206,0.993884,0.499889,0.993884,0.500111,0.665204,0.993044,1.000846,0.194508
264,67437,416,67468,530,0.992206,0.993869,0.499885,0.993869,0.500115,0.665197,0.993036,1.000838,0.194545
265,67436,417,67467,531,0.992191,0.993854,0.499885,0.993854,0.500115,0.665194,0.993022,1.000838,0.194667
266,67436,417,67466,532,0.992176,0.993854,0.499889,0.993854,0.500111,0.665197,0.993014,1.000846,0.194712
267,67435,418,67466,532,0.992176,0.99384,0.499885,0.99384,0.500115,0.66519,0.993007,1.000838,0.195
268,67434,419,67464,534,0.992147,0.993825,0.499889,0.993825,0.500111,0.66519,0.992985,1.000846,0.195339
269,67433,420,67464,534,0.992147,0.99381,0.499885,0.99381,0.500115,0.665184,0.992978,1.000838,0.195714
270,67431,422,67463,535,0.992132,0.993781,0.499881,0.993781,0.500119,0.665174,0.992956,1.000831,0.195714
271,67431,422,67462,536,0.992117,0.993781,0.499885,0.993781,0.500115,0.665177,0.992948,1.000838,0.195863
272,67431,422,67461,537,0.992103,0.993781,0.499889,0.993781,0.500111,0.66518,0.992941,1.000846,0.196
273,67430,423,67459,539,0.992073,0.993766,0.499893,0.993766,0.500107,0.66518,0.992919,1.000853,0.196005
274,67430,423,67458,540,0.992059,0.993766,0.499896,0.993766,0.500104,0.665184,0.992911,1.000861,0.196118
275,67430,423,67457,541,0.992044,0.993766,0.4999,0.993766,0.5001,0.665187,0.992904,1.000868,0.196131
276,67429,424,67457,541,0.992044,0.993751,0.499896,0.993751,0.500104,0.66518,0.992897,1.000861,0.196522
277,67429,424,67456,542,0.992029,0.993751,0.4999,0.993751,0.5001,0.665184,0.992889,1.000868,0.197143
278,67428,425,67454,544,0.992,0.993736,0.499904,0.993736,0.500096,0.665184,0.992867,1.000876,0.197333
279,67428,425,67453,545,0.991985,0.993736,0.499907,0.993736,0.500093,0.665187,0.99286,1.000883,0.197564
280,67427,426,67453,545,0.991985,0.993722,0.499904,0.993722,0.500096,0.66518,0.992852,1.000876,0.198
281,67426,427,67453,545,0.991985,0.993707,0.4999,0.993707,0.5001,0.665174,0.992845,1.000868,0.198182
282,67425,428,67453,545,0.991985,0.993692,0.499896,0.993692,0.500104,0.665167,0.992838,1.000861,0.198462
283,67425,428,67452,546,0.99197,0.993692,0.4999,0.993692,0.5001,0.66517,0.99283,1.000868,0.198485
284,67425,428,67451,547,0.991956,0.993692,0.499904,0.993692,0.500096,0.665174,0.992823,1.000876,0.198667
285,67424,429,67451,547,0.991956,0.993678,0.4999,0.993678,0.5001,0.665167,0.992816,1.000868,0.199
286,67424,429,67450,548,0.991941,0.993678,0.499904,0.993678,0.500096,0.66517,0.992808,1.000876,0.199703
287,67423,430,67450,548,0.991941,0.993663,0.4999,0.993663,0.5001,0.665164,0.992801,1.000868,0.2
288,67233,620,67263,735,0.989191,0.990863,0.499888,0.990863,0.500112,0.664525,0.990026,1.000845,0.200101
289,67233,620,67262,736,0.989176,0.990863,0.499892,0.990863,0.500108,0.664528,0.990018,1.000853,0.200371
290,67233,620,67261,737,0.989161,0.990863,0.499896,0.990863,0.500104,0.664532,0.990011,1.00086,0.20042
291,67233,620,67260,738,0.989147,0.990863,0.4999,0.990863,0.5001,0.664535,0.990004,1.000868,0.200451
292,67232,621,67260,738,0.989147,0.990848,0.499896,0.990848,0.500104,0.664528,0.989996,1.00086,0.20087
293,67231,622,67260,738,0.989147,0.990833,0.499892,0.990833,0.500108,0.664522,0.989989,1.000853,0.20125
294,67231,622,67259,739,0.989132,0.990833,0.499896,0.990833,0.500104,0.664525,0.989982,1.00086,0.201269
295,67231,622,67258,740,0.989117,0.990833,0.4999,0.990833,0.5001,0.664528,0.989974,1.000868,0.201538
296,67230,623,67257,741,0.989103,0.990818,0.4999,0.990818,0.5001,0.664525,0.98996,1.000868,0.201619
297,67229,624,67257,741,0.989103,0.990804,0.499896,0.990804,0.500104,0.664518,0.989952,1.00086,0.201647
298,67228,625,67257,741,0.989103,0.990789,0.499892,0.990789,0.500108,0.664512,0.989945,1.000853,0.201732
299,67227,626,67257,741,0.989103,0.990774,0.499888,0.990774,0.500112,0.664505,0.989938,1.000845,0.202222
300,67227,626,67256,742,0.989088,0.990774,0.499892,0.990774,0.500108,0.664509,0.98993,1.000853,0.202376
301,67227,626,67255,743,0.989073,0.990774,0.499896,0.990774,0.500104,0.664512,0.989923,1.00086,0.202667
302,67226,627,67255,743,0.989073,0.990759,0.499892,0.990759,0.500108,0.664505,0.989915,1.000853,0.202692
303,67225,628,67255,743,0.989073,0.990745,0.499888,0.990745,0.500112,0.664499,0.989908,1.000845,0.202857
304,67225,628,67252,746,0.989029,0.990745,0.4999,0.990745,0.5001,0.664508,0.989886,1.000867,0.203077
305,67225,628,67251,747,0.989014,0.990745,0.499903,0.990745,0.500097,0.664512,0.989879,1.000875,0.203333
306,67224,629,67250,748,0.989,0.99073,0.499903,0.99073,0.500097,0.664508,0.989864,1.000875,0.203333
307,67223,630,67249,749,0.988985,0.990715,0.499903,0.990715,0.500097,0.664505,0.989849,1.000875,0.2035
308,67222,631,67249,749,0.988985,0.9907,0.4999,0.9907,0.5001,0.664499,0.989842,1.000867,0.203729
309,67222,631,67248,750,0.98897,0.9907,0.499903,0.9907,0.500097,0.664502,0.989834,1.000875,0.20381
310,67222,631,67247,751,0.988956,0.9907,0.499907,0.9907,0.500093,0.664505,0.989827,1.000882,0.203849
311,67221,632,67247,751,0.988956,0.990686,0.499903,0.990686,0.500097,0.664498,0.98982,1.000875,0.203899
312,67221,632,67246,752,0.988941,0.990686,0.499907,0.990686,0.500093,0.664502,0.989812,1.000882,0.204
313,67220,633,67244,754,0.988911,0.990671,0.499911,0.990671,0.500089,0.664502,0.98979,1.00089,0.204048
314,67220,633,67243,755,0.988897,0.990671,0.499914,0.990671,0.500086,0.664505,0.989783,1.000897,0.204286
315,67219,634,67243,755,0.988897,0.990656,0.499911,0.990656,0.500089,0.664498,0.989776,1.00089,0.204348
316,67218,635,67243,755,0.988897,0.990642,0.499907,0.990642,0.500093,0.664492,0.989768,1.000882,0.204377
317,67218,635,67242,756,0.988882,0.990642,0.499911,0.990642,0.500089,0.664495,0.989761,1.00089,0.204382
318,67218,635,67241,757,0.988867,0.990642,0.499914,0.990642,0.500086,0.664498,0.989753,1.000897,0.2045
319,67217,636,67241,757,0.988867,0.990627,0.499911,0.990627,0.500089,0.664492,0.989746,1.00089,0.204545
320,67217,636,67240,758,0.988853,0.990627,0.499914,0.990627,0.500086,0.664495,0.989739,1.000897,0.204583
321,67216,637,67240,758,0.988853,0.990612,0.499911,0.990612,0.500089,0.664488,0.989731,1.00089,0.204615
322,67215,638,67239,759,0.988838,0.990597,0.499911,0.990597,0.500089,0.664485,0.989717,1.00089,0.204667
323,67215,638,67238,760,0.988823,0.990597,0.499914,0.990597,0.500086,0.664488,0.989709,1.000897,0.204706
324,67214,639,67238,760,0.988823,0.990583,0.499911,0.990583,0.500089,0.664482,0.989702,1.00089,0.204722
325,67213,640,67238,760,0.988823,0.990568,0.499907,0.990568,0.500093,0.664475,0.989695,1.000882,0.204826
326,67213,640,67237,761,0.988808,0.990568,0.499911,0.990568,0.500089,0.664479,0.989687,1.00089,0.205
327,67209,644,67236,762,0.988794,0.990509,0.4999,0.990509,0.5001,0.664455,0.98965,1.000867,0.205023
328,67209,644,67235,763,0.988779,0.990509,0.499903,0.990509,0.500097,0.664459,0.989643,1.000875,0.205185
329,67208,645,67235,763,0.988779,0.990494,0.4999,0.990494,0.5001,0.664452,0.989636,1.000867,0.205507
330,67207,646,67235,763,0.988779,0.990479,0.499896,0.990479,0.500104,0.664445,0.989628,1.00086,0.205714
331,67207,646,67233,765,0.98875,0.990479,0.499903,0.990479,0.500097,0.664452,0.989614,1.000875,0.205929
332,67207,646,67232,766,0.988735,0.990479,0.499907,0.990479,0.500093,0.664455,0.989606,1.000882,0.206
333,67206,647,67232,766,0.988735,0.990465,0.499903,0.990465,0.500097,0.664449,0.989599,1.000875,0.206061
334,67205,648,67232,766,0.988735,0.99045,0.4999,0.99045,0.5001,0.664442,0.989592,1.000867,0.206333
335,67205,648,67230,768,0.988706,0.99045,0.499907,0.99045,0.500093,0.664449,0.989577,1.000882,0.206647
336,67204,649,67230,768,0.988706,0.990435,0.499903,0.990435,0.500097,0.664442,0.989569,1.000875,0.206667
337,67201,652,67221,777,0.988573,0.990391,0.499926,0.990391,0.500074,0.664452,0.989481,1.00092,0.206667
338,67200,653,67219,779,0.988544,0.990376,0.499929,0.990376,0.500071,0.664452,0.989459,1.000927,0.206794
339,67200,653,67218,780,0.988529,0.990376,0.499933,0.990376,0.500067,0.664455,0.989452,1.000934,0.206802
340,67200,653,67217,781,0.988514,0.990376,0.499937,0.990376,0.500063,0.664458,0.989444,1.000942,0.206818
341,67199,654,67217,781,0.988514,0.990362,0.499933,0.990362,0.500067,0.664452,0.989437,1.000934,0.206833
342,67198,655,67217,781,0.988514,0.990347,0.499929,0.990347,0.500071,0.664445,0.98943,1.000927,0.206889
343,67198,655,67216,782,0.9885,0.990347,0.499933,0.990347,0.500067,0.664448,0.989422,1.000934,0.207
344,67196,657,67216,782,0.9885,0.990317,0.499926,0.990317,0.500074,0.664435,0.989408,1.00092,0.207143
345,67195,658,67215,783,0.988485,0.990303,0.499926,0.990303,0.500074,0.664432,0.989393,1.00092,0.207253
346,67195,658,67214,784,0.98847,0.990303,0.499929,0.990303,0.500071,0.664435,0.989385,1.000927,0.207273
347,67194,659,67214,784,0.98847,0.990288,0.499926,0.990288,0.500074,0.664429,0.989378,1.00092,0.2075
348,67194,659,67212,786,0.988441,0.990288,0.499933,0.990288,0.500067,0.664435,0.989363,1.000934,0.207531
349,67194,659,67211,787,0.988426,0.990288,0.499937,0.990288,0.500063,0.664438,0.989356,1.000942,0.207619
350,67193,660,67211,787,0.988426,0.990273,0.499933,0.990273,0.500067,0.664432,0.989349,1.000934,0.207765
351,67192,661,67211,787,0.988426,0.990258,0.499929,0.990258,0.500071,0.664425,0.989341,1.000927,0.208
352,67189,664,67208,790,0.988382,0.990214,0.499929,0.990214,0.500071,0.664415,0.989297,1.000927,0.208049
353,67188,665,67208,790,0.988382,0.990199,0.499926,0.990199,0.500074,0.664409,0.98929,1.00092,0.208205
354,67187,666,67208,790,0.988382,0.990185,0.499922,0.990185,0.500078,0.664402,0.989282,1.000912,0.208333
355,67187,666,67207,791,0.988367,0.990185,0.499926,0.990185,0.500074,0.664405,0.989275,1.00092,0.208359
356,67187,666,67206,792,0.988353,0.990185,0.499929,0.990185,0.500071,0.664409,0.989268,1.000927,0.2085
357,67187,666,67205,793,0.988338,0.990185,0.499933,0.990185,0.500067,0.664412,0.98926,1.000934,0.208571
358,67184,669,67203,795,0.988308,0.99014,0.499929,0.99014,0.500071,0.664399,0.989223,1.000927,0.208649
359,67184,669,67202,796,0.988294,0.99014,0.499933,0.99014,0.500067,0.664402,0.989216,1.000934,0.20875
360,67184,669,67200,798,0.988264,0.99014,0.49994,0.99014,0.50006,0.664409,0.989201,1.000949,0.208788
361,67184,669,67199,799,0.98825,0.99014,0.499944,0.99014,0.500056,0.664412,0.989194,1.000957,0.20881
362,67183,670,67199,799,0.98825,0.990126,0.49994,0.990126,0.50006,0.664405,0.989187,1.000949,0.208889
363,67183,670,67198,800,0.988235,0.990126,0.499944,0.990126,0.500056,0.664409,0.989179,1.000957,0.208935
364,67183,670,67197,801,0.98822,0.990126,0.499948,0.990126,0.500052,0.664412,0.989172,1.000964,0.209056
365,67183,670,67196,802,0.988206,0.990126,0.499952,0.990126,0.500048,0.664415,0.989165,1.000972,0.209197
366,67183,670,67195,803,0.988191,0.990126,0.499955,0.990126,0.500045,0.664418,0.989157,1.000979,0.209231
367,67182,671,67194,804,0.988176,0.990111,0.499955,0.990111,0.500045,0.664415,0.989143,1.000979,0.209357
368,67182,671,67193,805,0.988161,0.990111,0.499959,0.990111,0.500041,0.664418,0.989135,1.000987,0.209464
369,67182,671,67192,806,0.988147,0.990111,0.499963,0.990111,0.500037,0.664422,0.989128,1.000994,0.209487
370,67182,671,67191,807,0.988132,0.990111,0.499967,0.990111,0.500033,0.664425,0.98912,1.001001,0.209524
371,67181,672,67191,807,0.988132,0.990096,0.499963,0.990096,0.500037,0.664418,0.989113,1.000994,0.209583
372,67180,673,67191,807,0.988132,0.990081,0.499959,0.990081,0.500041,0.664412,0.989106,1.000987,0.209722
373,67179,674,67191,807,0.988132,0.990067,0.499955,0.990067,0.500045,0.664405,0.989098,1.000979,0.209767
374,67179,674,67190,808,0.988117,0.990067,0.499959,0.990067,0.500041,0.664408,0.989091,1.000987,0.209994
375,67179,674,67189,809,0.988103,0.990067,0.499963,0.990067,0.500037,0.664412,0.989084,1.000994,0.21
376,67173,680,67171,827,0.987838,0.989978,0.500007,0.989978,0.499993,0.664431,0.988907,1.001083,0.210372
377,67172,681,67171,827,0.987838,0.989964,0.500004,0.989964,0.499996,0.664425,0.9889,1.001076,0.210588
378,67172,681,67170,828,0.987823,0.989964,0.500007,0.989964,0.499993,0.664428,0.988892,1.001083,0.210769
379,67172,681,67169,829,0.987808,0.989964,0.500011,0.989964,0.499989,0.664431,0.988885,1.001091,0.210885
380,67171,682,67169,829,0.987808,0.989949,0.500007,0.989949,0.499993,0.664425,0.988878,1.001083,0.21093
381,67171,682,67168,830,0.987794,0.989949,0.500011,0.989949,0.499989,0.664428,0.98887,1.001091,0.211
382,67170,683,67167,831,0.987779,0.989934,0.500011,0.989934,0.499989,0.664425,0.988855,1.001091,0.211111
383,67170,683,67165,833,0.98775,0.989934,0.500019,0.989934,0.499981,0.664431,0.988841,1.001106,0.211238
384,67170,683,67164,834,0.987735,0.989934,0.500022,0.989934,0.499978,0.664434,0.988833,1.001113,0.211274
385,67170,683,67163,835,0.98772,0.989934,0.500026,0.989934,0.499974,0.664438,0.988826,1.001121,0.211429
386,67170,683,67162,836,0.987706,0.989934,0.50003,0.989934,0.49997,0.664441,0.988819,1.001128,0.211442
387,67170,683,67161,837,0.987691,0.989934,0.500033,0.989934,0.499967,0.664444,0.988811,1.001136,0.211553
388,67169,684,67161,837,0.987691,0.989919,0.50003,0.989919,0.49997,0.664438,0.988804,1.001128,0.211579
389,67169,684,67160,838,0.987676,0.989919,0.500033,0.989919,0.499967,0.664441,0.988797,1.001136,0.211667
390,67167,686,67160,838,0.987676,0.98989,0.500026,0.98989,0.499974,0.664428,0.988782,1.001121,0.211915
391,67166,687,67160,838,0.987676,0.989875,0.500022,0.989875,0.499978,0.664421,0.988774,1.001113,0.212
392,67164,689,67155,843,0.987603,0.989846,0.500034,0.989846,0.499966,0.664424,0.988723,1.001136,0.2121
393,67164,689,67154,844,0.987588,0.989846,0.500037,0.989846,0.499963,0.664428,0.988716,1.001143,0.212353
394,67164,689,67153,845,0.987573,0.989846,0.500041,0.989846,0.499959,0.664431,0.988708,1.00115,0.212436
395,67163,690,67153,845,0.987573,0.989831,0.500037,0.989831,0.499963,0.664424,0.988701,1.001143,0.212462
396,67163,690,67152,846,0.987558,0.989831,0.500041,0.989831,0.499959,0.664428,0.988693,1.00115,0.2125
397,67163,690,67149,849,0.987514,0.989831,0.500052,0.989831,0.499948,0.664437,0.988671,1.001173,0.212556
398,67162,691,67149,849,0.987514,0.989816,0.500048,0.989816,0.499952,0.664431,0.988664,1.001165,0.212727
399,67161,692,67149,849,0.987514,0.989801,0.500045,0.989801,0.499955,0.664424,0.988657,1.001158,0.212783
400,67161,692,67148,850,0.9875,0.989801,0.500048,0.989801,0.499952,0.664428,0.988649,1.001165,0.212857
401,67160,693,67148,850,0.9875,0.989787,0.500045,0.989787,0.499955,0.664421,0.988642,1.001158,0.213
402,67160,693,67147,851,0.987485,0.989787,0.500048,0.989787,0.499952,0.664424,0.988635,1.001165,0.213333
403,67157,696,67143,855,0.987426,0.989743,0.500052,0.989743,0.499948,0.664418,0.988583,1.001173,0.213333
404,67154,699,67138,860,0.987353,0.989698,0.50006,0.989698,0.49994,0.664414,0.988524,1.001188,0.213415
405,67154,699,67137,861,0.987338,0.989698,0.500063,0.989698,0.499937,0.664417,0.988517,1.001195,0.213464
406,67154,699,67136,862,0.987323,0.989698,0.500067,0.989698,0.499933,0.664421,0.988509,1.001203,0.213582
407,67154,699,67135,863,0.987308,0.989698,0.500071,0.989698,0.499929,0.664424,0.988502,1.00121,0.213913
408,67153,700,67135,863,0.987308,0.989684,0.500067,0.989684,0.499933,0.664417,0.988495,1.001203,0.214138
409,67153,700,67134,864,0.987294,0.989684,0.500071,0.989684,0.499929,0.664421,0.988487,1.00121,0.214167
410,67153,700,67133,865,0.987279,0.989684,0.500074,0.989684,0.499926,0.664424,0.98848,1.001218,0.214286
411,67152,701,67132,866,0.987264,0.989669,0.500074,0.989669,0.499926,0.664421,0.988465,1.001218,0.2145
412,67150,703,67132,866,0.987264,0.989639,0.500067,0.989639,0.499933,0.664407,0.988451,1.001203,0.214527
413,67149,704,67132,866,0.987264,0.989625,0.500063,0.989625,0.499937,0.664401,0.988443,1.001195,0.214545
414,67149,704,67131,867,0.98725,0.989625,0.500067,0.989625,0.499933,0.664404,0.988436,1.001203,0.214667
415,67149,704,67130,868,0.987235,0.989625,0.500071,0.989625,0.499929,0.664407,0.988428,1.00121,0.215
416,67147,706,67127,871,0.987191,0.989595,0.500074,0.989595,0.499926,0.664404,0.988392,1.001218,0.215333
417,67146,707,67127,871,0.987191,0.98958,0.500071,0.98958,0.499929,0.664397,0.988384,1.00121,0.215556
418,67145,708,67125,873,0.987161,0.989566,0.500074,0.989566,0.499926,0.664397,0.988362,1.001218,0.215613
419,67145,708,67124,874,0.987147,0.989566,0.500078,0.989566,0.499922,0.664401,0.988355,1.001225,0.215714
420,67145,708,67123,875,0.987132,0.989566,0.500082,0.989566,0.499918,0.664404,0.988348,1.001233,0.215757
421,67145,708,67122,876,0.987117,0.989566,0.500086,0.989566,0.499914,0.664407,0.98834,1.00124,0.215833
422,67144,709,67122,876,0.987117,0.989551,0.500082,0.989551,0.499918,0.664401,0.988333,1.001233,0.215893
423,67143,710,67122,876,0.987117,0.989536,0.500078,0.989536,0.499922,0.664394,0.988325,1.001225,0.216
424,67142,711,67117,881,0.987044,0.989521,0.500093,0.989521,0.499907,0.664404,0.988281,1.001255,0.216126
425,67141,712,67117,881,0.987044,0.989507,0.500089,0.989507,0.499911,0.664397,0.988274,1.001247,0.216207
426,67141,712,67116,882,0.987029,0.989507,0.500093,0.989507,0.499907,0.664401,0.988267,1.001255,0.21625
427,67140,713,67116,882,0.987029,0.989492,0.500089,0.989492,0.499911,0.664394,0.988259,1.001247,0.216364
428,67140,713,67115,883,0.987014,0.989492,0.500093,0.989492,0.499907,0.664397,0.988252,1.001255,0.216485
429,67140,713,67114,884,0.987,0.989492,0.500097,0.989492,0.499903,0.664401,0.988244,1.001262,0.216509
430,67140,713,67113,885,0.986985,0.989492,0.500101,0.989492,0.499899,0.664404,0.988237,1.00127,0.216515
431,67140,713,67112,886,0.98697,0.989492,0.500104,0.989492,0.499896,0.664407,0.98823,1.001277,0.216557
432,67140,713,67111,887,0.986955,0.989492,0.500108,0.989492,0.499892,0.66441,0.988222,1.001285,0.216667
433,67138,715,67108,890,0.986911,0.989463,0.500112,0.989463,0.499888,0.664407,0.988186,1.001292,0.216694
434,67138,715,67107,891,0.986897,0.989463,0.500115,0.989463,0.499885,0.66441,0.988178,1.0013,0.216722
435,67138,715,67106,892,0.986882,0.989463,0.500119,0.989463,0.499881,0.664414,0.988171,1.001307,0.21685
436,67138,715,67105,893,0.986867,0.989463,0.500123,0.989463,0.499877,0.664417,0.988164,1.001315,0.217121
437,67138,715,67104,894,0.986853,0.989463,0.500127,0.989463,0.499873,0.66442,0.988156,1.001322,0.217143
438,67137,716,67104,894,0.986853,0.989448,0.500123,0.989448,0.499877,0.664414,0.988149,1.001315,0.217333
